setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L2,fixed_8,H1,145,0.6206896551724138,0.0009221223092162912,0.0007088604060816461,-0.0022400589946073076,-0.004697428201404774,-0.016917081671418477,0.13370773483636222,0.0018438833776102115,-0.0013645669378942182,7.43448275862069,0.5724137931034483,0.3793103448275862,time:86.2%;eod:13.8%
L2,fixed_8,H2,143,0.5874125874125874,0.00019423284171603806,0.00022403424800621075,-0.002002324997382132,-0.002987825700831126,-0.007652097394128754,0.027775296365393443,0.0009118806084433828,-0.0008515926860008793,7.20979020979021,0.3356643356643357,0.17482517482517482,time:77.6%;eod:22.4%
L2,fixed_12,full,274,0.6204379562043796,0.0007562791908417714,0.0004831585035388608,-0.002438115106659855,-0.003795104039322761,-0.012874151884962548,0.20722049829064537,0.0016927476358633564,-0.0012811663106322424,10.569343065693431,0.5437956204379562,0.3284671532846715,time:75.5%;eod:24.5%
L2,fixed_12,H1,136,0.6397058823529411,0.0013400261731530139,0.0009252102301916532,-0.0022845626084315174,-0.004990501685168264,-0.012874151884962548,0.18224355954880989,0.0022822197112596365,-0.0015323008019612616,10.955882352941176,0.6911764705882353,0.4632352941176471,time:81.6%;eod:18.4%
L2,fixed_12,H2,138,0.6014492753623188,0.00018099230972344556,0.0002968948849616515,-0.002487845449990855,-0.0035927392789354582,-0.007925411237525659,0.024976938741835486,0.0011912717086374203,-0.0009375348671634143,10.18840579710145,0.39855072463768115,0.1956521739130435,time:69.6%;eod:30.4%
L2,fixed_18,full,267,0.6629213483146067,0.001173953795917799,0.0009619570883128148,-0.0022804440702001603,-0.004165150217097058,-0.009584988668863259,0.3134456635100523,0.0021924113364899522,-0.0013645669378942182,14.925093632958802,0.6441947565543071,0.45318352059925093,time:68.5%;eod:31.5%
L2,fixed_18,H1,132,0.696969696969697,0.0017447007640127576,0.0014225137117485076,-0.0019530079257472405,-0.0044754470499841605,-0.009584988668863259,0.230300500849684,0.0031563944467410954,-0.0016390723885958414,15.598484848484848,0.7575757575757576,0.6060606060606061,time:72.0%;eod:28.0%
L2,fixed_18,H2,135,0.6296296296296297,0.000615890093780506,0.00044608980294746914,-0.00229363377437104,-0.003379709930587116,-0.0048500936198405675,0.08314516266036831,0.001629411180154472,-0.001109397992693384,14.266666666666667,0.5333333333333333,0.3037037037037037,time:65.2%;eod:34.8%
L2,fixed_24,full,257,0.6614785992217899,0.0014423064765373779,0.001013218255579984,-0.002094627395045423,-0.0030367623216963845,-0.009160198519845064,0.3706727644701061,0.002345394078579588,-0.0015265218896682864,18.95330739299611,0.6770428015564203,0.48638132295719844,time:59.9%;eod:40.1%
L2,fixed_24,H1,129,0.6666666666666666,0.0020483754417916136,0.001474477855949008,-0.0017980102809752373,-0.002801753912047178,-0.009160198519845064,0.26424043199111813,0.0034783170240393346,-0.0017446346365431742,19.8062015503876,0.7674418604651163,0.6124031007751938,time:64.3%;eod:35.7%
L2,fixed_24,H2,128,0.65625,0.0008315025974920936,0.0007015937619204715,-0.0021746127926970393,-0.0032234761602226154,-0.008258053780701657,0.10643233247898798,0.0018446307470323386,-0.001133371928332183,18.09375,0.5859375,0.359375,time:55.5%;eod:44.5%
L2,fixed_eod,full,196,0.7602040816326531,0.003630329531974286,0.002293487162414398,-0.0009894788680260835,-0.0022869637802525877,-0.008258053780701657,0.7115445882669601,0.003816184860309657,-0.0016037905452125911,44.21938775510204,0.7653061224489796,0.6530612244897959,eod:100.0%
L2,fixed_eod,H1,98,0.7755102040816326,0.00508045401148158,0.003039632049494423,-0.0008852388130973665,-0.0017935641142269698,-0.005223301791095314,0.4978844931251949,0.005299096533066039,-0.0018475662796479941,47.30612244897959,0.8469387755102041,0.7653061224489796,eod:100.0%
L2,fixed_eod,H2,98,0.7448979591836735,0.002180205052466992,0.001318418643177277,-0.0010259568693757437,-0.0026262887236612907,-0.008258053780701657,0.2136600951417652,0.002789644989640183,-0.0013168490135693767,41.13265306122449,0.6836734693877551,0.5408163265306123,eod:100.0%
L2,sma9_close_max12,full,286,0.6573426573426573,0.0004170461334895343,0.0003991759474371026,-0.0015384723667404288,-0.0027292074245669484,-0.012262104212969804,0.1192751941780068,0.0009522113666700083,-0.0010661075774237583,6.34965034965035,0.3181818181818182,0.17132867132867133,sma9_close:83.9%;eod:11.2%;time:4.9%
L2,sma9_close_max12,H1,142,0.7183098591549296,0.0006978269510138873,0.0006289443990190602,-0.0015721775073916032,-0.00407011084865359,-0.012262104212969804,0.099091427043972,0.0012749735467104673,-0.0013697259058110811,6.330985915492958,0.4084507042253521,0.2605633802816901,sma9_close:85.9%;eod:7.7%;time:6.3%
L2,sma9_close_max12,H2,144,0.5972222222222222,0.00014016504954190835,0.00018780505073345832,-0.001415468953381449,-0.0025366529750154355,-0.007925411237525659,0.020183767134034802,0.0006637413262867708,-0.0008442127604152416,6.368055555555555,0.22916666666666666,0.08333333333333333,sma9_close:81.9%;eod:14.6%;time:3.5%
