symbol,sample,setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
SPY,recent_60d,L2_first,resignal_extend5_cap24,full,24,0.6666666666666666,0.0011804337926827,0.0008040147909488,-0.0005205762110668,-0.0012179706862461,-0.0013664820750496,0.0283304110243853,0.0013084973005643,-0.00076760869933,6.041666666666667,0.375,0.2083333333333333,resignal_time:62.5%;time:25.0%;eod:12.5%
SPY,recent_60d,L2_first,resignal_extend5_cap24,H1,12,0.6666666666666666,0.000534979601641,0.0009559814728363,-0.0004830788830075,-0.0008947004394588,-0.0013664820750496,0.0064197552196924,0.001406798826824,-0.0007445400698173,6.083333333333333,0.3333333333333333,0.0833333333333333,resignal_time:58.3%;time:25.0%;eod:16.7%
SPY,recent_60d,L2_first,resignal_extend5_cap24,H2,12,0.6666666666666666,0.0018258879837244,0.000162518263333,-0.0005136938814661,-0.0008921808010526,-0.0013401418931937,0.0219106558046929,0.0010843041569956,-0.0008868723189408,6.0,0.4166666666666667,0.3333333333333333,resignal_time:66.7%;time:25.0%;eod:8.3%
SPY,recent_60d,L2_first,resignal_target15_or_sma9_cap24,full,24,0.6666666666666666,0.0003977099988502,0.0004420505197361,-0.0005205762110668,-0.0006107558750084,-0.0013401418931937,0.0095450399724051,0.0008091070514554,-0.0007445400698173,4.666666666666667,0.2083333333333333,0.0,sma9_close:50.0%;target_15bp:20.8%;eod:12.5%;time:8.3%;resignal_time:8.3%
SPY,recent_60d,L2_first,resignal_target15_or_sma9_cap24,H1,12,0.6666666666666666,0.0004359151637765,0.0005891304385409,-0.0004823005965346,-0.0005613806928508,-0.0006257715270316,0.0052309819653183,0.0009402883155246,-0.0007445400698173,4.916666666666667,0.0833333333333333,0.0,sma9_close:66.7%;eod:16.7%;target_15bp:8.3%;time:8.3%
SPY,recent_60d,L2_first,resignal_target15_or_sma9_cap24,H2,12,0.6666666666666666,0.0003595048339239,0.0003461937860786,-0.0005136938814661,-0.0008921808010526,-0.0013401418931937,0.0043140580070868,0.0007392567073526,-0.0006554998483809,4.416666666666667,0.3333333333333333,0.0,sma9_close:33.3%;target_15bp:33.3%;resignal_time:16.7%;eod:8.3%;time:8.3%
SPY,recent_60d,L3_first,fixed_5,full,14,0.7857142857142857,0.000726764102466,0.0005750454526823,-0.0003794841521552,-0.0010302608014439,-0.0019969851022192,0.0101746974345251,0.0011058097129437,-0.0007446064586104,5.0,0.3571428571428571,0.1428571428571428,time:92.9%;eod:7.1%
SPY,recent_60d,L3_first,fixed_5,H1,6,0.6666666666666666,0.0001250184815273,0.0005750454526823,-0.0012533510246997,-0.0016251680634594,-0.0019969851022192,0.0007501108891642,0.0010713664203305,-0.0007446064586104,5.0,0.1666666666666666,0.0,time:100.0%
SPY,recent_60d,L3_first,fixed_5,H2,8,0.875,0.0011780733181701,0.0005409811272861,7.409893876119124e-05,-7.543458344694195e-07,-7.560763043013008e-05,0.0094245865453609,0.0012994118534119,-0.0007521877914058,5.0,0.5,0.25,time:87.5%;eod:12.5%
SPY,recent_60d,L3_first,fixed_8,full,14,0.7857142857142857,0.0015617696369489,0.0007979241230852,-0.0005131757714212,-0.0007275918418997,-0.0008914490717193,0.0218647749172848,0.0014818584271832,-0.0007446064586104,7.785714285714286,0.5,0.2857142857142857,time:92.9%;eod:7.1%
SPY,recent_60d,L3_first,fixed_8,H1,6,0.6666666666666666,0.0005804811370974,0.0007979241230852,-0.0004290522684733,-0.0005342066471581,-0.000639361025843,0.0034828868225846,0.0012764119543221,-0.0007446064586104,8.0,0.3333333333333333,0.1666666666666666,time:100.0%
SPY,recent_60d,L3_first,fixed_8,H2,8,0.875,0.0022977360118375,0.0010486994170411,-0.0001527231516044,-0.0005220861116619,-0.0008914490717193,0.0183818880947002,0.0016667880784986,-0.0007521877914058,7.625,0.625,0.375,time:87.5%;eod:12.5%
SPY,recent_60d,L3_first,fixed_12,full,14,0.7142857142857143,0.0012474698668896,0.0008800080240674,-0.0006698823414946,-0.001703399200331,-0.003436063308666,0.0174645781364556,0.0017592877901987,-0.0007648917213194,11.5,0.6428571428571429,0.2857142857142857,time:78.6%;eod:21.4%
SPY,recent_60d,L3_first,fixed_12,H1,6,0.6666666666666666,0.0001284111585574,0.000587276929801,-0.001935671634751,-0.0026858674717085,-0.003436063308666,0.0007704669513449,0.0016666566655971,-0.0007648917213194,12.0,0.5,0.1666666666666666,time:66.7%;eod:33.3%
SPY,recent_60d,L3_first,fixed_12,H2,8,0.75,0.0020867638981388,0.0011761713120067,-0.0002743342718434,-0.0005223802453816,-0.0007704262189198,0.0166941111851106,0.0017592877901987,-0.0007974118650565,11.125,0.75,0.375,time:87.5%;eod:12.5%
SPY,recent_60d,L3_first,fixed_18,full,14,0.7142857142857143,0.0014057629490434,0.0011775235139757,-0.0023151862504689,-0.0035256360424705,-0.0042235084745474,0.0196806812866089,0.0021242578781327,-0.0007648917213194,16.214285714285715,0.7142857142857143,0.4285714285714285,time:78.6%;eod:21.4%
SPY,recent_60d,L3_first,fixed_18,H1,6,0.5,-0.0002859600503459,0.0002601593141564,-0.0022955629791699,-0.0032595357268586,-0.0042235084745474,-0.0017157603020755,0.0016666566655971,-0.0007648917213194,16.0,0.5,0.3333333333333333,time:66.7%;eod:33.3%
SPY,recent_60d,L3_first,fixed_18,H2,8,0.875,0.0026745551985855,0.0021120394863082,-0.000830246003802,-0.0019900522914233,-0.0031498585790445,0.0213964415886844,0.002622936434616,-0.0007974118650565,16.375,0.875,0.5,time:87.5%;eod:12.5%
SPY,recent_60d,L3_first,fixed_24,full,14,0.7857142857142857,0.0016297523315322,0.0009352340824768,-0.0032751403555034,-0.0045098027251224,-0.005038049775254,0.022816532641451,0.0027053632430077,-0.0007648917213194,20.928571428571427,0.7142857142857143,0.5714285714285714,time:71.4%;eod:28.6%
SPY,recent_60d,L3_first,fixed_24,H1,6,0.6666666666666666,-0.0005243490128012,0.000480452201343,-0.0030480031400083,-0.0040430264576311,-0.005038049775254,-0.0031460940768073,0.0016666566655971,-0.0007648917213194,20.0,0.5,0.3333333333333333,time:66.7%;eod:33.3%
SPY,recent_60d,L3_first,fixed_24,H2,8,0.875,0.0032453283397822,0.0030899092595649,-0.0011528970318349,-0.0026891295188279,-0.0042253620058209,0.0259626267182583,0.0038555251226815,-0.0007974118650565,21.625,0.875,0.75,time:75.0%;eod:25.0%
SPY,recent_60d,L3_first,fixed_eod,full,14,1.0,0.00258359696035,0.0020446829010823,0.0007392783402189,0.0004254872006299,0.0001638736713018,0.0361703574449001,0.0032076926923849,-0.0012150849688725,56.71428571428572,0.7857142857142857,0.7857142857142857,eod:100.0%
SPY,recent_60d,L3_first,fixed_eod,H1,6,1.0,0.0022383969785672,0.0019767797629227,0.0009138297020734,0.0007400928630938,0.0005663560241142,0.0134303818714032,0.0028704971874108,-0.001476658473052,50.66666666666666,0.6666666666666666,0.6666666666666666,eod:100.0%
SPY,recent_60d,L3_first,fixed_eod,H2,8,1.0,0.0028424969466871,0.0021286444921445,0.0008490967225148,0.0005064851969083,0.0001638736713018,0.0227399755734969,0.0054093630490548,-0.0012150849688725,61.25,0.875,0.875,eod:100.0%
SPY,recent_60d,L3_first,sma9_close_max12,full,14,0.7857142857142857,0.000812094121631,0.0005322874792141,-0.0001946896137382,-0.0003612033166784,-0.0006257715270316,0.0113693177028347,0.000988901218521,-0.0006061695522219,6.714285714285714,0.2142857142857142,0.1428571428571428,sma9_close:100.0%
SPY,recent_60d,L3_first,sma9_close_max12,H1,6,0.6666666666666666,0.0003801793477989,0.000631251789333,-0.0004222575190676,-0.0005240145230496,-0.0006257715270316,0.0022810760867935,0.0009808566022873,-0.0007446064586104,6.833333333333333,0.0,0.0,sma9_close:100.0%
