setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L3h,fixed_12,H2,3,0.6666666666666666,0.0016671615500033117,0.0023575941550009194,-0.0003053590093777369,-0.000638228154925069,-0.0009710973004724011,0.005001484650009935,0.0027213036982314254,-0.0037177369950002204,12.0,0.6666666666666666,0.6666666666666666,time:100.0%
L3h,fixed_18,full,10,1.0,0.002928570569688116,0.001115267818879384,0.0003947933214039079,0.0003483376733864896,0.00030188202536907127,0.02928570569688116,0.00266859396212904,-0.0011179112513850509,14.0,0.6,0.5,time:70.0%;eod:30.0%
L3h,fixed_18,H1,7,1.0,0.002571404751819622,0.001103428272896556,0.0006227313362491938,0.00046230668080913254,0.00030188202536907127,0.017999833262737353,0.002157166646627795,-0.0006210031281228545,12.285714285714286,0.5714285714285714,0.42857142857142855,time:57.1%;eod:42.9%
L3h,fixed_18,H2,3,1.0,0.0037619574780479357,0.0046003770778224595,0.0012441688545573814,0.0008246428266492467,0.00040511679874111195,0.011285872434143807,0.005507363182638114,-0.0037177369950002204,18.0,0.6666666666666666,0.6666666666666666,time:100.0%
L3h,fixed_24,full,10,1.0,0.003411561399784846,0.002344150414030577,0.0010232736481438076,0.0006625778367564394,0.00030188202536907127,0.03411561399784846,0.0036891748944936076,-0.0011179112513850509,18.2,0.7,0.7,time:70.0%;eod:30.0%
L3h,fixed_24,H1,7,1.0,0.0026919670169289756,0.0011748013288022108,0.0007828097738855622,0.0005423458996273167,0.00030188202536907127,0.01884376911850283,0.003180021277630285,-0.0006210031281228545,15.714285714285714,0.5714285714285714,0.5714285714285714,time:57.1%;eod:42.9%
L3h,fixed_24,H2,3,1.0,0.005090614959781877,0.006099019127092431,0.0033932377164823447,0.0030550150401560837,0.002716792363829823,0.01527184487934563,0.006398458826243125,-0.0037177369950002204,24.0,1.0,1.0,time:100.0%
L3h,fixed_eod,full,9,1.0,0.005476361387807395,0.005842094738829129,0.0009431190233910591,0.0006225005243800652,0.00030188202536907127,0.04928725249026655,0.007843182559531092,-0.0014121473803524465,48.111111111111114,0.7777777777777778,0.7777777777777778,eod:100.0%
L3h,fixed_eod,H1,6,1.0,0.0045196387792939925,0.0037989500021786693,0.0007026551491328137,0.0005022685872509425,0.00030188202536907127,0.027117832675763953,0.0048516930360718025,-0.0006932386496467102,37.0,0.6666666666666666,0.6666666666666666,eod:100.0%
L3h,fixed_eod,H2,3,1.0,0.0073898066048342,0.007287023364302314,0.004666731384628875,0.004339194887169695,0.004011658389710515,0.0221694198145026,0.009193294390525297,-0.0037177369950002204,70.33333333333333,1.0,1.0,eod:100.0%
L3h,sma9_close_max12,full,10,0.7,0.0003299004087638613,0.0005580716301223365,-0.0016875860142433253,-0.002112285830097471,-0.002536985645951617,0.003299004087638613,0.0014363102952232865,-0.0011179112513850509,5.9,0.4,0.1,sma9_close:80.0%;eod:20.0%
L3h,sma9_close_max12,H1,7,0.8571428571428571,0.0007589553528815074,0.0007105254955690476,0.00015296401134943242,4.127550083470323e-05,-7.041300968002595e-05,0.005312687470170552,0.0014770514578654748,-0.0006210031281228545,5.142857142857143,0.42857142857142855,0.14285714285714285,sma9_close:71.4%;eod:28.6%
L3h,sma9_close_max12,H2,3,0.3333333333333333,-0.0006712277941773129,-0.0015932082773868483,-0.002348230172238663,-0.00244260790909514,-0.002536985645951617,-0.002013683382531939,0.0006317820720325162,-0.0037177369950002204,7.666666666666667,0.3333333333333333,0.0,sma9_close:100.0%
L3h,bbmid_close_max12,full,10,0.9,0.0015387419808681635,0.0011938142695843146,0.00017458409278492407,-0.0003982566038437385,-0.0009710973004724011,0.015387419808681635,0.0015456973831571297,-0.0011179112513850509,8.1,0.5,0.3,bb_mid_close:50.0%;eod:30.0%;time:20.0%
L3h,bbmid_close_max12,H1,7,1.0,0.0016859094034384586,0.001260521174306417,0.0007828097738855622,0.0005423458996273167,0.00030188202536907127,0.01180136582406921,0.0016143433084487846,-0.0006210031281228545,7.285714285714286,0.5714285714285714,0.2857142857142857,bb_mid_close:42.9%;eod:42.9%;time:14.3%
